k_Mpc^-1,P_Mpc^3,Delta2
0.026786737072021942,5330.190469056416,0.005190060636931136
0.027112842581364698,5246.983906892464,0.005297916982971092
0.027442918145101827,5165.343751044998,0.0054082948257089215
0.02777701209523461,5085.320901749155,0.0055213490884743
0.028115173352164877,5006.961839851761,0.005637244055075357
0.028457451431858426,4930.308869963076,0.005756153891655101
0.02880389645309529,4855.400365353017,0.005878263211861271
0.029154559144808627,4782.271013708057,0.006003767689095358
0.029509490853512767,4710.951989200709,0.0061328746238981015
0.029868743550821742,4641.464269139512,0.006265794291916663
0.030232369841059294,4573.813739013094,0.006402731780851362
0.030600422968961708,4508.003371661257,0.00654390189111121
0.030972956827474092,4444.034772096692,0.006689531588820005
0.03135002596564189,4381.908328828023,0.006839860767242043
0.031731685596598294,4321.623361926189,0.006995143066328545
0.03211799160564895,4263.178267860526,0.007155646755117307
0.03250900055845516,4206.570661162617,0.007321655682134721
0.03290476970931645,4151.7975130052855,0.007493470299404772
0.033305357009554316,4098.85528681298,0.00767140876617217
