k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.002161873979708555,32997.64263946927,1.689056965785854e-05,2906.3605770520585,AXICLASS
0.002188192937982275,33290.9193901556,1.767066462421062e-05,2871.4037039957225,AXICLASS
0.0022148323069603746,33585.49072723991,1.8486066312150692e-05,2836.867282201875,AXICLASS
0.0022417959873678884,33881.33234591921,1.933833153728024e-05,2802.7462546030906,AXICLASS
0.002269087927417827,34178.41908556886,2.0229083410652617e-05,2769.035624956903,AXICLASS
0.002296712123389311,34476.72424859941,2.1160013617709747e-05,2735.730457114209,AXICLASS
0.00232467262021271,34776.220125356995,2.213288547523704e-05,2702.825874296514,AXICLASS
0.0023529735120619614,35076.878250117596,2.3149536983164435e-05,2670.3170583817987,AXICLASS
0.0023816189429540437,35378.66939641779,2.4211883843488346e-05,2638.1992491990472,AXICLASS
0.0024106131073557808,35681.56357248821,2.532192259367879e-05,2606.467743831219,AXICLASS
0.002439960250798038,35985.530016927485,2.6481733858615863e-05,2575.1178959266017,AXICLASS
0.0024696646704973515,36290.53719462623,2.769348572514484e-05,2544.1451150184903,AXICLASS
0.0024997307159851964,36596.55279294871,2.8959437243464842e-05,2513.544865852981,AXICLASS
0.002530162789744845,36903.54371817953,3.028194205968223e-05,2483.312667724916,AXICLASS
0.002560965347856024,37211.4760922446,3.1663452183996184e-05,2453.4440938217735,AXICLASS
0.0025921429006474025,37520.315249712396,3.31065218991056e-05,2423.9347705754667,AXICLASS
0.0026237000133570226,37830.02573508567,3.461381181356476e-05,2394.780377021935,AXICLASS
0.002655641306800786,38140.57130038994,3.618809306494699e-05,2365.9766441684296,AXICLASS
0.002687971458049049,38451.91490306816,3.7832251677814073e-05,2337.5193543684322,AXICLASS
0.0027206952011114855,38764.01870418792,3.954929308163013e-05,2309.404340704066,AXICLASS
0.002753817327630267,39076.84406697048,4.1342346793901374e-05,2281.6274863759513,AXICLASS
0.0027873426875816916,39390.35155564961,4.3214671273969594e-05,2254.184724100394,AXICLASS
0.002821276189986361,39704.50093466691,4.516965895303418e-05,2227.072035513815,AXICLASS
0.002855622803627967,40019.251038003145,4.7210841292519505e-05,2200.285450584378,AXICLASS
0.002890387557780892,40334.55915189859,4.934189340049773e-05,2173.8210470306376,AXICLASS
0.0029255755429466027,40650.381471665096,5.156664003343358e-05,2147.6749497472356,AXICLASS
0.0029611919115990473,40966.67335714236,5.388906164220889e-05,2121.8433302374715,AXICLASS
0.0029972418789391284,41283.38933387128,5.631330034290048e-05,2096.322406052699,AXICLASS
0.003033730723658319,41600.48309439437,5.8843666097683615e-05,2071.1084402384963,AXICLASS
0.0030706637887116467,41917.90749997346,6.14846431126966e-05,2046.1977407874444,AXICLASS
0.0031080464821000124,42235.61458273445,6.424089645952752e-05,2021.5866600985416,AXICLASS
0.003145884277662083,42553.55554824537,6.71172789271527e-05,1997.2715944430868,AXICLASS
0.00318418271587582,42871.68077853742,7.011883811131213e-05,1973.2489834369871,AXICLASS
0.0032229474046697217,43189.93983557665,7.32508237484668e-05,1949.5153095194455,AXICLASS
0.00326218402024402,43508.28146519233,7.651869530165348e-05,1926.0670974378654,AXICLASS
0.0033018983079017954,43826.6536014723,7.992812980570634e-05,1902.9009137390005,AXICLASS
0.00334209608289026,44145.00337162998,8.348502997948853e-05,1880.0133662661963,AXICLASS
0.003382783231252264,44463.27710135231,8.719553261293904e-05,1857.401103662687,AXICLASS
0.00342396571068817,44781.42032063513,9.10660172369069e-05,1835.0608148808687,AXICLASS
0.003465649551428233,45099.377770112704,9.51031150839137e-05,1812.9892286974646,AXICLASS
0.00350784085711557,45417.09340788799,9.931371834814654e-05,1791.1831132345408,AXICLASS
0.003550545805699912,45734.51041687026,0.00010370498975316129,1769.639275486264,AXICLASS
0.0035937706503422224,46051.57182045532,0.00010828437386516517,1748.354560851361,AXICLASS
0.00363752172033032,46368.223686409954,0.0001130596153580287,1727.3258526712016,AXICLASS
0.003681805422005681,46684.412908740065,0.00011803876565943937,1706.5500717734267,AXICLASS
0.0037266282397014593,47000.08580256068,0.00012323019101309935,1686.0241760210922,AXICLASS
0.003771996736692019,47315.18811041372,0.0001286425839994985,1665.7451598671953,AXICLASS
0.0038179175561539364,47629.66501183194,0.00013428497544848338,1645.7100539145983,AXICLASS
0.003864397422138754,47943.46113329821,0.00014016674674836266,1625.9159244812229,AXICLASS
0.003911443140557581,48256.52055860431,0.00014629764256299355,1606.3598731704715,AXICLASS
0.003959061600177618,48568.78683960868,0.0001526877839685328,1587.0390364468435,AXICLASS
0.00400725977363092,48880.203007396245,0.0001593476820218217,1567.9505852166114,AXICLASS
0.0040560447184353225,49190.71158383995,0.00016628825177258052,1549.0917244135846,AXICLASS
0.004105423578027884,49500.25459356585,0.00017352082673189194,1530.459692589828,AXICLASS
0.004155403582810886,49808.773576322754,0.00018105717380968118,1512.0517615113047,AXICLASS
0.004205992051210514,50116.20959975627,0.0001889095087341559,1493.8652357584085,AXICLASS
